accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename
0001549922-23-000011,1549922,"Summit Midstream Partners, LP (CIK 0001549922)",SMLP,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1549922/000154992223000011/doublee-omnibusamendment.htm,2023-08-09,2023-1549922-0001549922-23-000011-doublee-omnibusamendment.htm
0001384905-23-000017,1384905,"RingCentral, Inc. (RNG) (CIK 0001384905)",RNG,EX-10.33,10-K,EX-10.33,https://www.sec.gov/Archives/edgar/data/1384905/000138490523000017/rng-20221231xex1033.htm,2023-02-23,2023-1384905-0001384905-23-000017-rng-20221231xex1033.htm
0000020212-23-000084,20212,Churchill Downs Inc (CHDN) (CIK 0000020212),CHDN,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/20212/000002021223000084/ex1002.htm,2023-04-26,2023-20212-0000020212-23-000084-ex1002.htm
0001585689-23-000036,1585689,Hilton Worldwide Holdings Inc. (HLT) (CIK 0001585689),HLT,CREDIT AGREEMENT AMENDMENT NO. 8,10-K,EX-10.47,https://www.sec.gov/Archives/edgar/data/1585689/000158568923000036/exhibit1047-hiltonxcredita.htm,2023-02-09,2023-1585689-0001585689-23-000036-exhibit1047-hiltonxcredita.htm
0000950170-23-040209,1782754,AZEK Co Inc. (AZEK) (CIK 0001782754),AZEK,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1782754/000095017023040209/azek-ex10_3.htm,2023-08-09,2023-1782754-0000950170-23-040209-azek-ex10_3.htm
0000950170-23-006124,1570827,"Victory Capital Holdings, Inc. (VCTR) (CIK 0001570827)",VCTR,EX-10.38,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/1570827/000095017023006124/vctr-ex10_38.htm,2023-03-06,2023-1570827-0000950170-23-006124-vctr-ex10_38.htm
0001384905-23-000053,1384905,"RingCentral, Inc. (RNG) (CIK 0001384905)",RNG,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1384905/000138490523000053/rng-20230930x10qxex104.htm,2023-11-08,2023-1384905-0001384905-23-000053-rng-20230930x10qxex104.htm
0000950170-23-018113,1782754,AZEK Co Inc. (AZEK) (CIK 0001782754),AZEK,EX-10.3,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/1782754/000095017023018113/azek-ex10_3.htm,2023-05-05,2023-1782754-0000950170-23-018113-azek-ex10_3.htm
0001794905-23-000010,1794905,"Cyxtera Technologies, Inc. (CIK 0001794905)",CYXT,EX-10.15,10-K,EX-10.15,https://www.sec.gov/Archives/edgar/data/1794905/000179490523000010/exhibit1015combined.htm,2023-03-16,2023-1794905-0001794905-23-000010-exhibit1015combined.htm
0000950170-23-057516,1809104,"Alight, Inc. / Delaware (ALIT) (CIK 0001809104)",ALIT,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1809104/000095017023057516/alit-ex10_2.htm,2023-11-01,2023-1809104-0000950170-23-057516-alit-ex10_2.htm
0001564590-23-001633,1782754,AZEK Co Inc. (AZEK) (CIK 0001782754),AZEK,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1782754/000156459023001633/azek-ex103_231.htm,2023-02-09,2023-1782754-0001564590-23-001633-azek-ex103_231.htm
0000950170-23-019738,1766363,"Endeavor Group Holdings, Inc. (EDR) (CIK 0001766363)",EDR,EX-10.4,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/1766363/000095017023019738/edr-ex10_4.htm,2023-05-09,2023-1766363-0000950170-23-019738-edr-ex10_4.htm
0000950170-23-018310,1830043,Bumble Inc. (BMBL) (CIK 0001830043),BMBL,EX-10.3,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/1830043/000095017023018310/bmbl-ex10_3.htm,2023-05-05,2023-1830043-0000950170-23-018310-bmbl-ex10_3.htm
0001817358-23-000186,1817358,"Academy Sports & Outdoors, Inc. (ASO) (CIK 0001817358)",ASO,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1817358/000181735823000186/exhibit101conformingchange.htm,2023-08-31,2023-1817358-0001817358-23-000186-exhibit101conformingchange.htm
0001558370-23-017873,1679049,"International Seaways, Inc. (INSW) (CIK 0001679049)",INSW,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1679049/000155837023017873/insw-20230930xex10d1.htm,2023-11-07,2023-1679049-0001558370-23-017873-insw-20230930xex10d1.htm
0000950170-23-037941,1683606,Cars.com Inc. (CARS) (CIK 0001683606),CARS,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1683606/000095017023037941/cars-ex10_1.htm,2023-08-03,2023-1683606-0000950170-23-037941-cars-ex10_1.htm
0001496963-23-000060,1496963,"Squarespace, Inc. (SQSP) (CIK 0001496963)",SQSP,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1496963/000149696323000060/ex-101sqspq223.htm,2023-08-08,2023-1496963-0001496963-23-000060-ex-101sqspq223.htm
0000950170-23-039879,1766363,"Endeavor Group Holdings, Inc. (EDR) (CIK 0001766363)",EDR,EX-10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1766363/000095017023039879/edr-ex10_6.htm,2023-08-08,2023-1766363-0000950170-23-039879-edr-ex10_6.htm
0000950170-23-000515,1160951,"DUCK CREEK TECHNOLOGIES, INC. (CIK 0001160951)",DCT,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1160951/000095017023000515/dct-ex10_1.htm,2023-01-09,2023-1160951-0000950170-23-000515-dct-ex10_1.htm
0001295947-23-000026,1295947,Prestige Consumer Healthcare Inc. (PBH) (CIK 0001295947),PBH,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1295947/000129594723000026/prestige-amendmentno7tot.htm,2023-08-03,2023-1295947-0001295947-23-000026-prestige-amendmentno7tot.htm
0001866550-23-000078,1866550,"Thoughtworks Holding, Inc. (TWKS) (CIK 0001866550)",TWKS,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1866550/000186655023000078/q2202310-qxexhibit101.htm,2023-08-08,2023-1866550-0001866550-23-000078-q2202310-qxexhibit101.htm
0001397911-23-000160,1397911,LPL Financial Holdings Inc. (LPLA) (CIK 0001397911),LPLA,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1397911/000139791123000160/exhibit10120230930.htm,2023-10-31,2023-1397911-0001397911-23-000160-exhibit10120230930.htm
0001817358-23-000153,1817358,"Academy Sports & Outdoors, Inc. (ASO) (CIK 0001817358)",ASO,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1817358/000181735823000153/exhibit101-ablamendment.htm,2023-06-06,2023-1817358-0001817358-23-000153-exhibit101-ablamendment.htm
0001397911-23-000072,1397911,LPL Financial Holdings Inc. (LPLA) (CIK 0001397911),LPLA,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1397911/000139791123000072/exhibit10120230331.htm,2023-05-02,2023-1397911-0001397911-23-000072-exhibit10120230331.htm
0000950170-23-037745,1796209,APi Group Corp (APG) (CIK 0001796209),APG,EX-10.24,10-Q,EX-10.24,https://www.sec.gov/Archives/edgar/data/1796209/000095017023037745/apg-ex10_24.htm,2023-08-03,2023-1796209-0000950170-23-037745-apg-ex10_24.htm
0000887733-23-000013,887733,"CENTRAL GARDEN & PET CO (CENT, CENTA) (CIK 0000887733)",CENT,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/887733/000088773323000013/q32023exhibit101.htm,2023-08-03,2023-887733-0000887733-23-000013-q32023exhibit101.htm
0001628280-23-037205,1692819,Vistra Corp. (VST) (CIK 0001692819),VST,FOURTEENTH AMENDMENT TO CREDIT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1692819/000162828023037205/vistra-20230930x101.htm,2023-11-07,2023-1692819-0001628280-23-037205-vistra-20230930x101.htm
0001295947-23-000017,1295947,Prestige Consumer Healthcare Inc. (PBH) (CIK 0001295947),PBH,EX-10.17,10-K,EX-10.17,https://www.sec.gov/Archives/edgar/data/1295947/000129594723000017/exhibit1017amendmentno8.htm,2023-05-05,2023-1295947-0001295947-23-000017-exhibit1017amendmentno8.htm
0001061630-23-000010,1061630,"BLACKSTONE MORTGAGE TRUST, INC. (BXMT) (CIK 0001061630)",BXMT,EX-10.53,10-K,EX-10.53,https://www.sec.gov/Archives/edgar/data/1061630/000106163023000010/exhibit1053.htm,2023-02-08,2023-1061630-0001061630-23-000010-exhibit1053.htm
0001061630-23-000041,1061630,"BLACKSTONE MORTGAGE TRUST, INC. (BXMT) (CIK 0001061630)",BXMT,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1061630/000106163023000041/exhibit102.htm,2023-07-26,2023-1061630-0001061630-23-000041-exhibit102.htm
0001870600-23-000043,1870600,"Solo Brands, Inc. (DTC) (CIK 0001870600)",DTC,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1870600/000187060023000043/exhibit103-amendedcreditag.htm,2023-08-03,2023-1870600-0001870600-23-000043-exhibit103-amendedcreditag.htm
0001889539-23-000008,1889539,"Corebridge Financial, Inc. (CRBG) (CIK 0001889539)",CRBG,EX-10.57,10-Q,EX-10.57,https://www.sec.gov/Archives/edgar/data/1889539/000188953923000008/q12023exhibit1057.htm,2023-05-11,2023-1889539-0001889539-23-000008-q12023exhibit1057.htm
0001418100-23-000041,1418100,Avaya Holdings Corp. (CIK 0001418100),AVYA,EX-10.5,10-K,EX-10.5,https://www.sec.gov/Archives/edgar/data/1418100/000141810023000041/avaya-ex1052022930x10k.htm,2023-09-08,2023-1418100-0001418100-23-000041-avaya-ex1052022930x10k.htm
0001558370-23-019031,1759546,Lordstown Motors Corp. (NRDE) (CIK 0001759546),NRDE,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1759546/000155837023019031/ride-20230930xex10d2.htm,2023-11-14,2023-1759546-0001558370-23-019031-ride-20230930xex10d2.htm
0001628280-23-028506,1809519,"GoodRx Holdings, Inc. (GDRX) (CIK 0001809519)",GDRX,EX-10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1809519/000162828023028506/a4thamendmenttofirstliencr.htm,2023-08-09,2023-1809519-0001628280-23-028506-a4thamendmenttofirstliencr.htm
0001596961-23-000018,1596961,"RumbleOn, Inc. (RMBL) (CIK 0001596961)",RMBL,EX-10.8,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/1596961/000159696123000018/rmblexhibit108good.htm,2023-08-09,2023-1596961-0001596961-23-000018-rmblexhibit108good.htm
0001628280-23-028506,1809519,"GoodRx Holdings, Inc. (GDRX) (CIK 0001809519)",GDRX,EX-10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1809519/000162828023028506/a3rdamendmenttofirstliencr.htm,2023-08-09,2023-1809519-0001628280-23-028506-a3rdamendmenttofirstliencr.htm
0001698991-23-000039,1698991,"Accel Entertainment, Inc. (ACEL) (CIK 0001698991)",ACEL,EX-10.9(C),10-Q,EX-10.9(C),https://www.sec.gov/Archives/edgar/data/1698991/000169899123000039/exhibit109_c.htm,2023-08-03,2023-1698991-0001698991-23-000039-exhibit109_c.htm
0000026324-23-000005,26324,CURTISS WRIGHT CORP (CW) (CIK 0000026324),CW,EX-10.63,10-K,EX-10.63,https://www.sec.gov/Archives/edgar/data/26324/000002632423000005/exhibit1063_12312022xnotep.htm,2023-02-22,2023-26324-0000026324-23-000005-exhibit1063_12312022xnotep.htm
0001859285-23-000174,1859285,HireRight Holdings Corp (CIK 0001859285),HRT,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1859285/000185928523000174/exhibit101-93023.htm,2023-11-08,2023-1859285-0001859285-23-000174-exhibit101-93023.htm
0000950170-23-040134,1564902,"SeaWorld Entertainment, Inc. (PRKS) (CIK 0001564902)",PRKS,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1564902/000095017023040134/seas-ex10_1.htm,2023-08-09,2023-1564902-0000950170-23-040134-seas-ex10_1.htm
0000911147-23-000085,911147,CENTURY CASINOS INC /CO/ (CNTY) (CIK 0000911147),CNTY,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/911147/000091114723000085/cnty-20230930xex10_1.htm,2023-11-09,2023-911147-0000911147-23-000085-cnty-20230930xex10_1.htm
0000911147-23-000057,911147,CENTURY CASINOS INC /CO/ (CNTY) (CIK 0000911147),CNTY,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/911147/000091114723000057/cnty-20230630xex10_2.htm,2023-08-08,2023-911147-0000911147-23-000057-cnty-20230630xex10_2.htm
0001437749-23-023665,1612720,NextDecade Corp. (NEXT) (CIK 0001612720),NEXT,EXHIBIT 10.10,10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/1612720/000143774923023665/ex_554145.htm,2023-08-14,2023-1612720-0001437749-23-023665-ex_554145.htm
0001638833-23-000082,1638833,"Surgery Partners, Inc. (SGRY) (CIK 0001638833)",SGRY,EX-10,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/1638833/000163883323000082/surgerypartners-tenthame.htm,2023-08-01,2023-1638833-0001638833-23-000082-surgerypartners-tenthame.htm
0001819796-23-000037,1819796,"GCM Grosvenor Inc. (GCMG, GCMGW) (CIK 0001819796)",GCMG,EX-10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1819796/000181979623000037/exhibit105-amendmentno7t.htm,2023-08-09,2023-1819796-0001819796-23-000037-exhibit105-amendmentno7t.htm
0001418100-23-000041,1418100,Avaya Holdings Corp. (CIK 0001418100),AVYA,EX-10.12,10-K,EX-10.12,https://www.sec.gov/Archives/edgar/data/1418100/000141810023000041/avaya-ex10122022930x10k.htm,2023-09-08,2023-1418100-0001418100-23-000041-avaya-ex10122022930x10k.htm
0001804745-23-000016,1804745,Driven Brands Holdings Inc. (DRVN) (CIK 0001804745),DRVN,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1804745/000180474523000016/a101driven-secondamendme.htm,2023-08-09,2023-1804745-0001804745-23-000016-a101driven-secondamendme.htm
0001558370-23-013353,1519061,Trinseo PLC (TSE) (CIK 0001519061),TSE,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1519061/000155837023013353/tse-20230630xex10d2.htm,2023-08-04,2023-1519061-0001558370-23-013353-tse-20230630xex10d2.htm
0001722482-23-000100,1722482,"Avantor, Inc. (AVTR) (CIK 0001722482)",AVTR,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1722482/000172248223000100/finalavantor-amendmentno.htm,2023-04-28,2023-1722482-0001722482-23-000100-finalavantor-amendmentno.htm
0001703056-23-000157,1703056,ADT Inc. (ADT) (CIK 0001703056),ADT,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1703056/000170305623000157/adt-amendmentno12sofrtra.htm,2023-08-08,2023-1703056-0001703056-23-000157-adt-amendmentno12sofrtra.htm
0001437749-23-027018,39368,FULLER H B CO (FUL) (CIK 0000039368),FUL,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/39368/000143774923027018/ex_571016.htm,2023-09-28,2023-39368-0001437749-23-027018-ex_571016.htm
0001628280-23-028436,1692819,Vistra Corp. (VST) (CIK 0001692819),VST,13TH AMENDMENT TO CREDIT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1692819/000162828023028436/vistra-20230630xex101.htm,2023-08-09,2023-1692819-0001628280-23-028436-vistra-20230630xex101.htm
0001558370-23-013598,1346830,"Cara Therapeutics, Inc. (CARA) (CIK 0001346830)",CARA,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1346830/000155837023013598/cara-20230630xex10d1.htm,2023-08-07,2023-1346830-0001558370-23-013598-cara-20230630xex10d1.htm
0000320335-23-000008,320335,"GLOBE LIFE INC. (GL, GL-PD) (CIK 0000320335)",GL,EX-10.46,10-K,EX-10.46,https://www.sec.gov/Archives/edgar/data/320335/000032033523000008/bofa-globelife2022revolv.htm,2023-02-23,2023-320335-0000320335-23-000008-bofa-globelife2022revolv.htm
